article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0639511004,0639511,Piper Party Dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a lustrous weave with a V-neck and wrapover at the top with a concealed press-stud. Opening at the back with a concealed button at the back of the neck, long cuffed sleeves with a slit running down, and a seam at the waist. Unlined."
0639552001,0639552,KYLE SKIRT,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short 5-pocket skirt in washed denim with hard-worn details, a zip fly and frayed hem."
0639738003,0639738,Sunflower Push Balboa,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired lace bra with moulded, lightly padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, an elasticated trim at the hem and a fastening at the back with two pairs of hooks and eyes."
0639835001,0639835,VonDuck PREMIUM,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper knitted in a soft mohair blend with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0639890001,0639890,Heartbeat top,298,Bikini top,Swimwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, one-shoulder bikini top with a knot at the front. No fasteners."
0639893004,0639893,Surf Turf Top,298,Bikini top,Swimwear,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with removable inserts, narrow shoulder straps and no fasteners."
0639895001,0639895,No Scrub triangle Top,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Triangle bikini top with removable inserts and narrow adjustable shoulder straps that cross at the back. Two elasticated trims at the hem with an adjustable fastening.
0640156002,0640156,Krystal jumpsuit,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"V-neck playsuit in a viscose weave with lace details, a wrapover front with a concealed press-stud at the neckline and 3/4-length trumpet sleeves. Elasticated seam at the waist and short legs with wrapover sides. Unlined."
0640193002,0640193,Nancy off shoulder top,258,Blouse,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Cold shoulder blouse in a viscose crêpe weave with narrow adjustable shoulder straps, a wide lace trim at the top and 3/4-length trumpet sleeves."
0640541001,0640541,Coco top,298,Bikini top,Swimwear,1010001,All over pattern,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined balconette bikini top with underwired, lightly padded cups, draping at the front, detachable, adjustable shoulder straps and a metal fastener at the back. Side support and a silicone trim at the top of the back."
0640542006,0640542,+ Coco Shape Bottom,59,Swimwear bottom,Swimwear,1010001,All over pattern,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and draping at the front.
0640863003,0640863,Fran sock sneaker,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Fully-fashioned trainers with a rib-trimmed shaft. Fabric insoles and rubber soles.
0640863005,0640863,Fran sock sneaker,94,Sneakers,Shoes,1010016,Solid,42,Red,5,Bright,18,Red,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Fully-fashioned trainers with a rib-trimmed shaft. Fabric insoles and rubber soles.
0641760001,0641760,Fizz suede shopper,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in soft suede with handles and a magnetic fastener at the top, a narrow, detachable shoulder strap and large outer compartment. Unlined. Size 13x35x38 cm."
0641863002,0641863,Cult tanktop,253,Vest top,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,Jersey vest top in a cotton blend with raw edges around the neckline and armholes.
0642230010,0642230,BIRD drapy shirt,259,Shirt,Garment Upper body,1010017,Stripe,42,Red,5,Bright,18,Red,7510,Woven,F,Menswear,3,Menswear,28,Men Edition,1011,Shirts,"Shirt in a cotton and cupro weave with a turn-down collar and classic front in a straight style with a gently tapered waist. Open chest pocket, a yoke at the back, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. The cupro content of the shirt is recycled."
0642322001,0642322,Love and Hate cheeky brief,59,Swimwear bottom,Swimwear,1010011,Metallic,30,Other Orange,5,Bright,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a low waist and high cut at the back.
0642336003,0642336,Sunflower unpadded wire,306,Bra,Underwear,1010021,Lace,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Underwired lace bra with mesh-lined cups that give the bust a natural shape and provide light support. Narrow adjustable shoulder straps and a fastening at the back with two pairs of hooks and eyes.
0642498007,0642498,Bubble Bum Bandeau (1),298,Bikini top,Swimwear,1010016,Solid,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bandeau bikini top with padded cups and removable inserts. Detachable ties at the back of the neck, ties at the back, side support and a silicone trim at the top."
0642498012,0642498,Bubble Bum Bandeau (1),298,Bikini top,Swimwear,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bandeau bikini top with padded cups and removable inserts. Detachable ties at the back of the neck, ties at the back, side support and a silicone trim at the top."
0642648001,0642648,Corby slip-in sneaker,94,Sneakers,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slip-on trainers with an elastic gore at the front. Twill linings and insoles and rubber soles.
0642687001,0642687,Palle loafer PQ,89,Other shoe,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Loafers with leather insoles. Heel 1 cm.
0642687005,0642687,Palle loafer PQ,89,Other shoe,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Loafers with leather insoles. Heel 1 cm.
0642739002,0642739,Britney,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length dress in airy crêpe with a V-shaped opening and pleated section at the front, long sleeves with buttoned cuffs, and a straight-cut hem. Unlined."
0642770001,0642770,5 pk SPORT SOCK SOLID,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a ribbed shaft and elastication around the top.
0642770002,0642770,5 pk SPORT SOCK SOLID,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a ribbed shaft and elastication around the top.
0642906001,0642906,PE - FRANCES ring 2,79,Ring,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,3080,Take Care External,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Large silver-plated ring.
0643145010,0643145,Liam runner,94,Sneakers,Shoes,1010028,Mesh,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in mesh with rubber details, a padded top edge, lacing at the front and a loop front and back. Mesh linings and insoles and rubber soles."
0643160012,0643160,Aberdeen flipflop,88,Flip flop,Shoes,1010001,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Flip-flops with rubber straps and fluted ethylene-vinyl acetate (EVA) soles.
0643160028,0643160,Aberdeen flipflop,88,Flip flop,Shoes,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Flip-flops with rubber straps and fluted ethylene-vinyl acetate (EVA) soles.
0643344006,0643344,Barton midi skirt,275,Skirt,Garment Lower body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Pleated, calf-length skirt in an airy weave with a covered elasticated waistband. Lined."
0643493002,0643493,Otto drawstring bag,66,Bag,Accessories,1010001,All over pattern,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Sports bag that can be worn as a backpack in a patterned weave with two handles at the top and narrow adjustable shoulder straps. One large outer compartment with a plastic fastener and two smaller outer compartments. Size 39x50 cm.
0643547004,0643547,Lenny canvas shopper,66,Bag,Accessories,1010017,Stripe,11,Off White,1,Dusty Light,9,White,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Patterned canvas shopper with two handles and a magnetic fastener at the top, and one zipped inner compartment. Size approx. 24x34x35 cm."
0643833005,0643833,Liquorice flipflop,88,Flip flop,Shoes,1010001,All over pattern,22,Yellow,5,Bright,8,Yellow,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Flip-flops with rubber straps and fluted rubber soles.
0643833006,0643833,Liquorice flipflop,88,Flip flop,Shoes,1010001,All over pattern,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Flip-flops with rubber straps and fluted rubber soles.
0643968001,0643968,1 pk Meatball,302,Socks,Socks & Tights,1010014,Placement print,83,Dark Turquoise,7,Medium,7,Turquoise,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend with elasticated tops.
0644300001,0644300,Miami SW,57,Swimsuit,Swimwear,1010014,Placement print,93,Dark Green,4,Dark,19,Green,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined swimsuit with a print motif on the front and deep neckline at the back.
0644300003,0644300,Miami SW,57,Swimsuit,Swimwear,1010014,Placement print,22,Yellow,5,Bright,8,Yellow,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined swimsuit with a print motif on the front and deep neckline at the back.
0644300006,0644300,Miami SW,57,Swimsuit,Swimwear,1010001,All over pattern,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined swimsuit with a print motif on the front and deep neckline at the back.
0644322001,0644322,Haiti Top SW,298,Bikini top,Swimwear,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Fully lined, patterned bikini top in a narrow cut at the top with narrow shoulder straps and an elasticated hem."
0644323004,0644323,FROST crewneck,252,Sweater,Garment Upper body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,7520,Knitwear,F,Menswear,3,Menswear,28,Men Edition,1003,Knitwear,"Jumper in a soft, fine-knit cotton and silk blend with long sleeves and a ribbed neckline."
0644362002,0644362,Havanna Top SW,298,Bikini top,Swimwear,1010016,Solid,42,Red,5,Bright,18,Red,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined bikini top with an elasticated hem.
0644362005,0644362,Havanna Top SW,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined bikini top with an elasticated hem.
0644944002,0644944,Fredrika micro,286,Underwear bottom,Underwear,1010017,Stripe,10,White,3,Light,9,White,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Hipster briefs in microfibre with a lined gusset and wide sides. Seamless.
0645134004,0645134,Gina Wedge Heel,95,Wedge,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Satin sandals with a decorative bow at the front, an adjustable ankle strap and wedge heels. Imitation leather and fabric linings, satin insoles and rubber soles. Platform front 2.5 cm, heel 9.5 cm."
0645304001,0645304,Greg fancy,59,Swimwear bottom,Swimwear,1010016,Solid,32,Orange,7,Medium,3,Orange,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Swim shorts in woven fabric with an elasticated drawstring waist, fake fly, side pockets and short legs with slits in the sides. Soft mesh inner shorts."
0645325001,0645325,TAMMY Socks 3-pack,302,Socks,Socks & Tights,1010012,Mixed solid/pattern,09,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Fine-knit sports socks in fast-drying functional fabric with a ribbed shaft and ribbed section over the foot.
0645382001,0645382,Nicke knit shoe,89,Other shoe,Shoes,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Fully-fashioned shoes with a decorative hole pattern, lacing at the top and a loop at the back. Canvas insoles and rubber soles. Heel approx. 1.5 cm."
0645704002,0645704,Necklace Noa CO,77,Necklace,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Metal chain necklaces, one in thin metal chain with a feather-shaped pendant, the other with a pendant in reconstituted stone. Length 50 cm and 65 cm."
0645891001,0645891,Tirir Knitted L/S,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cropped, ribbed top with long sleeves and lacing at the hem."
0645901004,0645901,Leon retro runner,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,Mesh trainers with a padded top edge and lacing at the front. Mesh linings and insoles and rubber soles.
0645930004,0645930,Cala WL,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Warm-lined ankle boots in imitation suede with a zip at the back. Faux fur linings and insoles and fluted rubber soles. Heel 3 cm.
0645942003,0645942,LIA phone bag,78,Other accessories,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Sports armband with a touchscreen window for smartphones, adjustable hook and loop fastening and earphone outlet at the bottom. Fits smartphones up to 7x14 cm."
0645953001,0645953,NOELY buff SKI,78,Other accessories,Accessories,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Tube scarf in soft thermal fleece.
0645968001,0645968,SPY waterbottle,156,Waterbottle,Accessories,1010001,All over pattern,32,Orange,1,Dusty Light,3,Orange,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Water bottle in glass with a silicone grip, metal screw top and fabric strap. Capacity 400 ml."
0645969001,0645969,GOJI swimsuit,57,Swimsuit,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Fully lined swimsuit in sturdy, fast-drying functional fabric. Low-cut back with horizontal straps."
0645970001,0645970,KIANDRA bikini top,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Bikini top in sturdy, fast-drying functional fabric with lightly padded triangular cups that provide good support. Wide shoulder straps that cross at the back and a plastic fastener at the back."
0645970002,0645970,KIANDRA bikini top (1),298,Bikini top,Swimwear,1010016,Solid,10,White,3,Light,9,White,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Bikini top in sturdy, fast-drying functional fabric with lightly padded triangular cups that provide good support. Wide shoulder straps that cross at the back and a plastic fastener at the back."
